car_age,km_driven,km_per_year,purchase_price,idv,is_luxury,is_premium,segment_multiplier,depreciation_factor,is_high_mileage,is_old_car,damage_count,total_area_frac,max_area_frac,avg_area_frac,avg_confidence,min_confidence,max_severity_score,avg_severity_score,count_dent,count_scratch,count_crack,count_glass_shatter,count_tire_flat,count_lamp_broken,has_glass_shatter,has_crack,has_lamp_broken,damage_value_ratio,claim_amount
2,18934,9467.0,1328514,1062811,0,0,1.5,0.8,0,0,1,0.00970458984375,0.00970458984375,0.00970458984375,0.6514588347931999,0.6514588347931999,1,1.0,0,1,0,0,0,0,0,0,0,0.12892683471679686,6316
2,22172,11086.0,988028,790422,0,0,1.5,0.8,0,0,2,0.0692626953125,0.045458984375,0.03463134765625,0.7712773997170839,0.622982302038333,1,1.0,0,0,2,0,0,0,0,1,0,0.6843348232421874,38290
6,82121,13686.833333333334,2910423,1164169,0,1,2.0,0.4,1,1,1,0.02888671875,0.02888671875,0.02888671875,0.5481786269757393,0.5481786269757393,1,1.0,1,0,0,0,0,0,0,0,0,0.8407257064453124,22679
7,96152,13736.0,4148864,1659546,1,1,3.5,0.4,1,1,2,0.051555175781250004,0.02889892578125,0.025777587890625002,0.7400684198779415,0.7170749908319464,1,1.0,1,1,0,0,0,0,0,0,0,2.1389541281250004,72971
2,19414,9707.0,1049739,839791,0,0,1.5,0.8,0,0,4,0.2118994140625,0.097119140625,0.052974853515625,0.6662608201222451,0.5369307860107264,2,1.5,2,1,0,0,0,1,0,0,1,2.2243907901855473,49921
4,39474,9868.5,1094654,656792,0,0,1.3,0.6,0,0,4,0.141435546875,0.056279296875,0.03535888671875,0.8470156686284204,0.6851356746250588,2,1.5,1,0,0,2,1,0,1,0,0,1.5482298712890628,129016
8,106021,13252.625,2957761,1183104,0,1,2.0,0.4,1,1,2,0.16398681640625,0.10224853515625,0.081993408203125,0.7481276598610371,0.5283729185437144,2,2.0,0,0,0,0,1,1,0,0,1,4.850338100805664,79584
3,55719,18573.0,971484,680039,0,0,1.3,0.7,0,0,3,0.127265625,0.0454541015625,0.042421875,0.8594025558322764,0.8157818084776878,1,1.0,1,0,0,0,1,1,0,0,1,1.2363651843749999,40139
2,14994,7497.0,521863,417490,0,0,1.0,0.8,0,0,1,0.0409326171875,0.0409326171875,0.0409326171875,0.8703786857012191,0.8703786857012191,1,1.0,0,0,0,1,0,0,1,0,0,0.21361218403320312,19856
9,179238,19915.333333333332,4718075,1887230,1,1,3.5,0.4,1,1,2,0.0553271484375,0.05072509765625,0.02766357421875,0.594982602270522,0.5387822061311981,2,1.5,1,1,0,0,0,0,0,0,0,2.6103763586425783,106735
2,29270,14635.0,901551,721241,0,0,1.5,0.8,0,0,1,0.053330078125,0.053330078125,0.053330078125,0.6409677821607422,0.6409677821607422,2,2.0,0,0,0,1,0,0,1,0,0,0.48079785263671876,46633
4,32961,8240.25,1404558,842735,0,0,1.5,0.6,0,0,1,0.02009765625,0.02009765625,0.02009765625,0.868239890725538,0.868239890725538,1,1.0,0,0,0,0,1,0,0,0,0,0.282283238671875,9856
10,91095,9109.5,882267,352907,0,0,1.3,0.4,1,1,2,0.17727294921875,0.11218505859375,0.088636474609375,0.8251728324791231,0.6785370631533197,2,2.0,0,0,1,0,0,1,0,1,1,1.564020730883789,77849
2,24927,12463.5,1076837,861470,0,0,1.3,0.8,0,0,2,0.0578466796875,0.0289306640625,0.02892333984375,0.7479133210046289,0.6166427972562843,1,1.0,0,0,0,2,0,0,1,0,0,0.6229144501464844,59339
9,68953,7661.444444444444,3725131,1490052,1,1,3.5,0.4,0,1,1,0.01318359375,0.01318359375,0.01318359375,0.9632935351148759,0.9632935351148759,1,1.0,0,0,1,0,0,0,0,1,0,0.4911061376953125,60108
6,94385,15730.833333333334,904953,361981,0,0,1.5,0.4,1,1,2,0.060097656250000006,0.04713134765625,0.030048828125000003,0.6562806512272441,0.5887314597217643,1,1.0,0,0,0,0,1,1,0,0,1,0.5438555431640626,29576
6,66151,11025.166666666666,1451161,580464,0,0,1.5,0.4,0,1,2,0.1032568359375,0.069931640625,0.05162841796875,0.8010706847379505,0.789763391429092,2,1.5,1,0,0,1,0,0,1,0,0,1.4984229329589844,77067
0,0,0.0,2762428,2624307,0,1,2.0,0.95,0,0,1,0.03697998046875,0.03697998046875,0.03697998046875,0.5366913938062713,0.5366913938062713,1,1.0,0,0,0,1,0,0,1,0,0,1.0215453348632813,37551
6,52055,8675.833333333334,989763,395905,0,0,1.3,0.4,0,1,2,0.0711669921875,0.0560595703125,0.03558349609375,0.6031783985337493,0.5374539717778754,2,1.5,0,0,0,1,0,1,1,0,1,0.7043845568847656,80325
2,31467,15733.5,6726901,5381521,1,1,3.5,0.8,0,0,2,0.14915039062500002,0.0938525390625,0.07457519531250001,0.6654947580026798,0.5777280047473207,2,2.0,0,0,0,2,0,0,1,0,0,10.033199118457032,228103
1,8083,8083.0,7164426,6089762,1,1,3.5,0.85,0,0,2,0.19609375,0.153203125,0.098046875,0.7682957320027235,0.7264860345105723,3,2.0,0,1,1,0,0,0,0,1,0,14.048991609375001,82183
7,135654,19379.14285714286,626249,250500,0,0,1.0,0.4,1,1,3,0.050458984375,0.024775390625,0.016819661458333333,0.5854459326511176,0.5238638982261103,1,1.0,1,0,1,0,0,1,0,1,1,0.31599888505859375,53768
3,29396,9798.666666666666,4761565,3333096,1,1,3.5,0.7,0,0,2,0.045830078125,0.0289453125,0.0229150390625,0.8230390051866152,0.7068927389556671,1,1.0,0,0,1,0,0,1,0,1,1,2.1822289594726563,86419
0,0,0.0,2317859,2201966,0,1,2.0,0.95,0,0,1,0.0421875,0.0421875,0.0421875,0.7445645090882548,0.7445645090882548,1,1.0,0,0,1,0,0,0,0,1,0,0.9778467656250002,22782
8,71599,8949.875,1038005,415202,0,0,1.3,0.4,0,1,3,0.02656982421875,0.0171826171875,0.008856608072916666,0.7043271400277562,0.6063605418368407,1,1.0,0,0,0,0,1,2,0,0,1,0.2757961038818359,50207
7,125606,17943.714285714286,5623513,2249405,1,1,3.5,0.4,1,1,1,0.04576416015625,0.04576416015625,0.04576416015625,0.759204833373744,0.759204833373744,1,1.0,0,0,0,0,0,1,0,0,1,2.573553495727539,54716
7,73498,10499.714285714286,1420417,568167,0,0,1.5,0.4,0,1,1,0.0546240234375,0.0546240234375,0.0546240234375,0.6868085571844534,0.6868085571844534,2,2.0,0,0,0,0,1,0,0,0,0,0.7758889149902344,18281
9,116182,12909.111111111111,4863347,1945339,1,1,3.5,0.4,1,1,5,0.20437255859375003,0.083095703125,0.040874511718750006,0.7048667511785508,0.5307032761255683,2,1.4,1,0,2,2,0,0,1,1,0,9.939346697192384,562573
5,85780,17156.0,1428811,714406,0,0,1.5,0.5,1,0,4,0.39545654296875,0.1476904296875,0.0988641357421875,0.6414254370424979,0.540887417373736,2,2.0,0,0,2,1,1,0,1,1,0,5.6503265861572265,185598
10,124833,12483.3,6026069,2410428,1,1,3.5,0.4,1,1,4,0.1855419921875,0.083857421875,0.046385498046875,0.813775724815758,0.6110786872563174,2,1.5,0,1,1,2,0,0,1,1,0,11.18088847319336,612590
5,64260,12852.0,464444,232222,0,0,1.0,0.5,0,0,2,0.16962890625,0.11964111328125,0.084814453125,0.6157757534388213,0.5435892782921213,2,1.5,1,0,1,0,0,0,0,1,0,0.78783127734375,37615
2,25556,12778.0,2570615,2056492,0,1,2.0,0.8,0,0,1,0.00675048828125,0.00675048828125,0.00675048828125,0.5304453514086535,0.5304453514086535,1,1.0,0,1,0,0,0,0,0,0,0,0.1735290643310547,9296
0,0,0.0,1216126,1155320,0,0,1.5,0.95,0,0,1,0.03790283203125,0.03790283203125,0.03790283203125,0.6387960578915611,0.6387960578915611,1,1.0,0,0,0,0,0,1,0,0,1,0.4609461950683594,13761
7,75065,10723.57142857143,2638966,1055586,0,1,2.0,0.4,0,1,2,0.171201171875,0.1242041015625,0.0856005859375,0.8125196038264645,0.8115813959538491,2,1.5,2,0,0,0,0,0,0,0,0,4.517940717382812,52812
4,50156,12539.0,551460,330876,0,0,1.0,0.6,0,0,1,0.00250244140625,0.00250244140625,0.00250244140625,0.6166388400010692,0.6166388400010692,1,1.0,0,0,0,0,0,1,0,0,1,0.01379996337890625,10519
2,32063,16031.5,585056,468045,0,0,1.0,0.8,0,0,1,0.09124267578125,0.09124267578125,0.09124267578125,0.7256981011979646,0.7256981011979646,2,2.0,1,0,0,0,0,0,0,0,0,0.5338207492187501,9914
6,36130,6021.666666666667,1388719,555488,0,0,1.5,0.4,0,1,5,0.09266601562499999,0.0371630859375,0.018533203124999998,0.7817034845059693,0.5859942447509754,1,1.0,1,2,0,1,0,1,1,0,1,1.2868705655273436,121458
4,55279,13819.75,619913,371948,0,0,1.0,0.6,0,0,2,0.06296142578125,0.04300048828125,0.031480712890625,0.5725148703796125,0.5648722330109928,1,1.0,0,0,1,0,0,1,0,1,1,0.3903060634033203,23813
7,113861,16265.857142857143,670219,268088,0,0,1.0,0.4,1,1,1,0.0574951171875,0.0574951171875,0.0574951171875,0.9679282770550792,0.9679282770550792,2,2.0,0,0,0,1,0,0,1,0,0,0.38534319946289064,45873
2,13940,6970.0,1672745,1338196,0,1,2.0,0.8,0,0,1,0.1291748046875,0.1291748046875,0.1291748046875,0.8345082795049723,0.8345082795049723,2,2.0,0,0,0,0,1,0,0,0,0,2.160765086669922,15085
10,167237,16723.7,472814,189126,0,0,1.0,0.4,1,1,1,0.031630859375,0.031630859375,0.031630859375,0.9608103124400131,0.9608103124400131,1,1.0,0,1,0,0,0,0,0,0,0,0.14955513144531252,9449
3,47293,15764.333333333334,1190884,833619,0,0,1.5,0.7,0,0,1,0.05798583984375,0.05798583984375,0.05798583984375,0.5457491823412594,0.5457491823412594,2,2.0,0,1,0,0,0,0,0,0,0,0.6905440889648436,10451
4,40639,10159.75,1624677,974806,0,1,2.0,0.6,0,0,4,0.16734375,0.063115234375,0.0418359375,0.6425654041909381,0.5262732486499364,2,1.25,0,2,1,0,1,0,0,1,0,2.7187954171875,81168
9,82575,9175.0,2168499,867400,0,1,2.0,0.4,1,1,2,0.0791162109375,0.05625,0.03955810546875,0.609990603744931,0.6013691906891919,2,1.5,1,0,0,1,0,0,1,0,0,1.7156342430175782,101168
2,39766,19883.0,969019,775215,0,0,1.5,0.8,0,0,3,0.13490478515625,0.06234375,0.044968261718750006,0.7525250998434737,0.5295937834144487,2,1.6666666666666667,0,0,1,2,0,0,1,1,0,1.3072530000732423,117280
9,120495,13388.333333333334,954281,381712,0,0,1.3,0.4,1,1,1,0.071015625,0.071015625,0.071015625,0.954102836313996,0.954102836313996,2,2.0,0,0,0,0,1,0,0,0,0,0.6776886164062499,21370
6,42101,7016.833333333333,1020211,408084,0,0,1.5,0.4,0,1,1,0.1933251953125,0.1933251953125,0.1933251953125,0.5430733966405825,0.5430733966405825,3,3.0,0,0,0,0,1,0,0,0,0,1.9723249083496095,20152
1,16444,16444.0,857666,729016,0,0,1.3,0.85,0,0,4,0.0958056640625,0.050595703125,0.023951416015625,0.7327857598657546,0.554688652948107,2,1.25,0,0,0,3,1,0,1,0,0,0.8216926067382814,105132
9,96340,10704.444444444445,2468613,987445,0,1,2.0,0.4,1,1,5,0.57434814453125,0.1791259765625,0.11486962890625001,0.7266836551384713,0.6118353607706712,3,2.2,1,0,1,1,2,0,1,1,0,14.178432961157228,388932
1,11540,11540.0,561173,476997,0,0,1.0,0.85,0,0,3,0.10242919921875,0.07490234375,0.03414306640625,0.6287606126975945,0.594573468518703,2,1.3333333333333333,0,1,1,0,0,1,0,1,1,0.5748050101318359,29446
6,44059,7343.166666666667,1040236,416094,0,0,1.5,0.4,0,1,1,0.090556640625,0.090556640625,0.090556640625,0.6197269818761478,0.6197269818761478,2,2.0,0,0,0,0,1,0,0,0,0,0.942002776171875,12882
6,73679,12279.833333333334,1648419,659368,0,1,2.0,0.4,0,1,1,0.0176318359375,0.0176318359375,0.0176318359375,0.6345471500335026,0.6345471500335026,1,1.0,1,0,0,0,0,0,0,0,0,0.2906465336425781,18120
2,27581,13790.5,750943,600754,0,0,1.3,0.8,0,0,3,0.25994140625,0.1522705078125,0.08664713541666667,0.7679674685409568,0.6146960035838706,3,2.0,0,0,1,2,0,0,1,1,0,1.9520117943359376,115218
0,0,0.0,1196477,1136653,0,0,1.3,0.95,0,0,4,0.07754150390625,0.0276123046875,0.0193853759765625,0.7355991906869891,0.5466156421511764,1,1.0,0,0,1,2,1,0,1,1,0,0.9277662596923829,93614
2,17166,8583.0,7363104,5890483,1,1,3.5,0.8,0,0,4,0.11375732421875001,0.08114013671875,0.028439331054687503,0.8150425033036179,0.7376350782349372,2,1.25,1,0,0,2,1,0,1,0,0,8.37607008984375,252093
10,165476,16547.6,5764282,2305713,1,1,3.5,0.4,1,1,2,0.21418945312499998,0.10810546875,0.10709472656249999,0.6170063196259553,0.5926524203098891,2,2.0,1,0,0,0,0,1,0,0,1,12.346484092382813,169398
10,181286,18128.6,2204433,881773,0,1,2.0,0.4,1,1,1,0.03529052734375,0.03529052734375,0.03529052734375,0.555098168785579,0.555098168785579,1,1.0,0,0,0,0,1,0,0,0,0,0.7779560306396486,19051
6,76512,12752.0,494860,197944,0,0,1.0,0.4,0,1,1,0.02640380859375,0.02640380859375,0.02640380859375,0.6689259023986501,0.6689259023986501,1,1.0,0,0,1,0,0,0,0,1,0,0.13066188720703126,12923
7,110059,15722.714285714286,1726703,690681,0,1,2.0,0.4,1,1,5,0.2863671875,0.123046875,0.0572734375,0.6557564791955203,0.6035682079959226,2,1.4,1,1,0,2,0,1,1,0,1,4.944710817578125,294410
2,21189,10594.5,1969963,1575970,0,1,2.0,0.8,0,0,5,0.34605224609374996,0.1899755859375,0.06921044921875,0.80204742041374,0.6591100355012782,3,1.6,1,1,0,0,0,3,0,0,1,6.81710120871582,142157
2,28961,14480.5,513760,411008,0,0,1.0,0.8,0,0,1,0.048046875,0.048046875,0.048046875,0.9528029354470318,0.9528029354470318,1,1.0,0,0,1,0,0,0,0,1,0,0.246845625,13979
8,99509,12438.625,540357,216143,0,0,1.0,0.4,1,1,5,0.3402783203125,0.14453125,0.0680556640625,0.7640787380762316,0.5919413444349062,2,1.4,0,1,0,0,3,1,0,0,1,1.8387177232910157,81385
4,40274,10068.5,4247004,2548202,1,1,3.5,0.6,0,0,3,0.1496630859375,0.1123828125,0.0498876953125,0.6115689474000071,0.5395045217488109,2,1.3333333333333333,2,0,0,0,0,1,0,0,1,6.356197246289062,132362
4,47749,11937.25,1982705,1189623,0,1,2.0,0.6,0,0,1,0.005458984375,0.005458984375,0.005458984375,0.8428581455169672,0.8428581455169672,1,1.0,0,0,0,0,0,1,0,0,1,0.10823555615234375,18698
6,98458,16409.666666666668,1617807,647123,0,1,2.0,0.4,1,1,5,0.4124609375,0.1612939453125,0.08249218750000001,0.8341549775208204,0.580952988356854,3,1.8,0,0,1,4,0,0,1,1,0,6.672821919140625,573648
6,68941,11490.166666666666,1178695,471478,0,0,1.5,0.4,0,1,4,0.22178466796875,0.0932470703125,0.0554461669921875,0.6883175263523508,0.6009049796009903,2,1.5,1,0,1,1,0,1,1,1,1,2.6141647921142575,131278
7,152635,21805.0,996286,398514,0,0,1.5,0.4,1,1,4,0.18755859375,0.069287109375,0.0468896484375,0.6968380257760494,0.5569628100925402,2,1.5,1,0,1,0,1,1,0,1,1,1.868620011328125,136139
10,138422,13842.2,2558772,1023509,0,1,2.0,0.4,1,1,5,0.2956298828125,0.1277783203125,0.0591259765625,0.7325478589096223,0.5254389008000283,2,1.4,1,1,2,1,0,0,1,1,0,7.564494665039063,301640
7,111714,15959.142857142857,910925,364370,0,0,1.5,0.4,1,1,3,0.16936767578125,0.08609130859375,0.056455891927083335,0.6374476279651362,0.5748974013093193,2,1.3333333333333333,0,0,0,3,0,0,1,0,0,1.5428125006103515,167354
9,100795,11199.444444444445,459222,183689,0,0,1.0,0.4,1,1,3,0.174443359375,0.139013671875,0.05814778645833333,0.8002226148690235,0.6112640705598328,2,1.3333333333333333,0,1,1,0,0,1,0,1,1,0.8010822837890625,57234
5,70030,14006.0,1291812,645906,0,0,1.5,0.5,0,0,1,0.0311279296875,0.0311279296875,0.0311279296875,0.8279245235961186,0.8279245235961186,1,1.0,0,0,0,0,0,1,0,0,1,0.4021143310546875,20433
5,44633,8926.6,2780963,1390482,0,1,2.0,0.5,0,0,2,0.04857421875,0.0284716796875,0.024287109375,0.7172979558784423,0.6109494067142034,1,1.0,1,0,0,1,0,0,1,0,0,1.3508310509765626,67345
3,43949,14649.666666666666,1043770,730639,0,0,1.5,0.7,0,0,2,0.1831640625,0.12439453125,0.09158203125,0.7618034651999596,0.7304624678568357,2,2.0,1,0,0,0,1,0,0,0,0,1.91181153515625,40728
0,0,0.0,1183423,1124252,0,0,1.5,0.95,0,0,2,0.07582275390625,0.04047607421875,0.037911376953125,0.776090161646849,0.7403661598178078,1,1.0,1,1,0,0,0,0,0,0,0,0.8973039089599609,20554
9,81066,9007.333333333334,1295201,518080,0,0,1.5,0.4,1,1,3,0.117236328125,0.051953125,0.039078776041666666,0.7476260248397705,0.5958227462956326,2,1.3333333333333333,1,0,1,0,1,0,0,1,0,1.5184460942382811,88512
7,62710,8958.57142857143,458134,183254,0,0,1.0,0.4,0,1,3,0.09496826171875,0.0453125,0.03165608723958333,0.7864670698264012,0.691398323707099,1,1.0,1,0,0,0,0,2,0,0,1,0.43508189614257814,44827
6,57411,9568.5,2693956,1077582,0,1,2.0,0.4,0,1,5,0.30996826171875,0.085166015625,0.061993652343750004,0.7962769660427667,0.6794234277461335,2,1.8,0,2,0,1,1,1,1,0,1,8.350408584667969,266826
4,64305,16076.25,2025968,1215581,0,1,2.0,0.6,0,0,3,0.16111328125,0.142001953125,0.05370442708333333,0.6095867883104892,0.5389291932263014,2,1.3333333333333333,2,0,0,0,1,0,0,0,0,3.264103521875,66090
10,143014,14301.4,665981,266392,0,0,1.0,0.4,1,1,1,0.002900390625,0.002900390625,0.002900390625,0.67501477617289,0.67501477617289,1,1.0,0,1,0,0,0,0,0,0,0,0.01931605048828125,8960
6,110666,18444.333333333332,962285,384914,0,0,1.5,0.4,1,1,2,0.14884765625,0.106220703125,0.074423828125,0.9256856828202725,0.8764186147566095,2,1.5,0,0,2,0,0,0,0,1,0,1.4323386689453124,71665
4,25274,6318.5,1223294,733976,0,0,1.5,0.6,0,0,1,0.085546875,0.085546875,0.085546875,0.8327103198903859,0.8327103198903859,2,2.0,1,0,0,0,0,0,0,0,0,1.0464897890625,16433
3,42211,14070.333333333334,2895060,2026542,0,1,2.0,0.7,0,0,1,0.043798828125,0.043798828125,0.043798828125,0.816091983859095,0.816091983859095,1,1.0,0,0,0,0,0,1,0,0,1,1.268002353515625,20780
7,106139,15162.714285714286,986118,394447,0,0,1.3,0.4,1,1,1,0.061767578125,0.061767578125,0.061767578125,0.5310145823161765,0.5310145823161765,2,2.0,0,0,0,1,0,0,1,0,0,0.6091012060546875,63962
4,59334,14833.5,6140936,3684562,1,1,3.5,0.6,0,0,1,0.080458984375,0.080458984375,0.080458984375,0.8061371251102305,0.8061371251102305,2,2.0,0,0,0,0,0,1,0,0,1,4.94093473671875,60228
4,73136,18284.0,766871,460123,0,0,1.3,0.6,0,0,1,0.01443603515625,0.01443603515625,0.01443603515625,0.8126155464045439,0.8126155464045439,1,1.0,0,1,0,0,0,0,0,0,0,0.11070576716308594,7513
1,13171,13171.0,877280,745688,0,0,1.3,0.85,0,0,2,0.07888427734375,0.05181884765625,0.039442138671875,0.7927100372325873,0.6971765580934326,2,1.5,0,0,1,0,0,1,0,1,1,0.69203598828125,28644
3,29953,9984.333333333334,1267977,887584,0,0,1.5,0.7,0,0,1,0.0254736328125,0.0254736328125,0.0254736328125,0.8046070941208916,0.8046070941208916,1,1.0,0,0,0,0,0,1,0,0,1,0.32299980512695314,14481
5,52001,10400.2,5164467,2582234,1,1,3.5,0.5,0,0,5,0.11927001953125,0.064697265625,0.023854003906249997,0.6268758901869161,0.5660622325237902,2,1.2,0,2,0,1,2,0,1,0,0,6.159660799584961,233264
1,15332,15332.0,993165,844190,0,0,1.3,0.85,0,0,2,0.10278076171875,0.09755859375,0.051390380859375,0.7179833809068827,0.5870482921761058,2,1.5,2,0,0,0,0,0,0,0,0,1.0207825521240235,23525
9,63401,7044.555555555556,3846925,1538770,1,1,3.5,0.4,0,1,2,0.03446044921875,0.0205078125,0.017230224609375,0.852695744116321,0.8480153514104818,1,1.0,0,0,0,2,0,0,1,0,0,1.3256676361083983,256378
0,0,0.0,505888,480594,0,0,1.0,0.95,0,0,1,0.01599609375,0.01599609375,0.01599609375,0.6168443520960165,0.6168443520960165,1,1.0,0,0,1,0,0,0,0,1,0,0.08092231875,9266
4,76807,19201.75,614400,368640,0,0,1.0,0.6,0,0,3,0.07093017578125,0.02731689453125,0.02364339192708333,0.8343962129601694,0.7151249374340705,1,1.0,0,0,1,1,1,0,1,1,0,0.43579499999999993,60388
1,10679,10679.0,1049212,891830,0,0,1.3,0.85,0,0,1,0.0653173828125,0.0653173828125,0.0653173828125,0.9858801192712694,0.9858801192712694,2,2.0,0,0,0,0,0,1,0,0,1,0.6853178185546875,19887
10,129360,12936.0,7026759,2810704,1,1,3.5,0.4,1,1,1,0.02971923828125,0.02971923828125,0.02971923828125,0.6865369320381646,0.6865369320381646,1,1.0,0,0,1,0,0,0,0,1,0,2.0882992506591798,74907
9,156265,17362.777777777777,6789804,2715922,1,1,3.5,0.4,1,1,4,0.373623046875,0.11443359375,0.09340576171875,0.7983875773322902,0.6234806752830547,2,1.75,1,0,0,0,1,2,0,0,1,25.36827258164062,301994
9,74260,8251.111111111111,507970,203188,0,0,1.0,0.4,0,1,2,0.14565429687499998,0.089208984375,0.07282714843749999,0.568794216455921,0.5618462568069043,2,2.0,1,0,0,0,0,1,0,0,1,0.7398801318359374,34358
6,79833,13305.5,1917134,766854,0,1,2.0,0.4,0,1,1,0.0451171875,0.0451171875,0.0451171875,0.8467863755420814,0.8467863755420814,1,1.0,0,0,1,0,0,0,0,1,0,0.8649569414062501,28089
9,84832,9425.777777777777,423278,169311,0,0,1.0,0.4,1,1,1,0.0025830078125,0.0025830078125,0.0025830078125,0.9515982781072626,0.9515982781072626,1,1.0,0,0,0,0,1,0,0,0,0,0.010933303808593751,8062
3,29791,9930.333333333334,615887,431121,0,0,1.0,0.7,0,0,1,0.032587890625,0.032587890625,0.032587890625,0.8485277959706907,0.8485277959706907,1,1.0,0,0,0,0,1,0,0,0,0,0.20070458193359372,5609
4,29809,7452.25,3170151,1902091,1,1,3.5,0.6,0,0,4,0.11736816406249999,0.0654052734375,0.029342041015624997,0.7668055334302557,0.6966068591842223,2,1.25,3,0,0,0,1,0,0,0,0,3.720748026708984,172922
8,70584,8823.0,578227,231291,0,0,1.0,0.4,0,1,2,0.10241455078125,0.0832568359375,0.051207275390625,0.7117466239564603,0.5547719206236681,2,1.5,1,0,0,1,0,0,1,0,0,0.5921885845458985,64092
8,102956,12869.5,4864007,1945603,1,1,3.5,0.4,1,1,3,0.08312255859375,0.03306884765625,0.027707519531250002,0.7862874805143331,0.7447981303796077,1,1.0,0,0,1,0,0,2,0,1,1,4.043087068579102,224458
5,66317,13263.4,522389,261194,0,0,1.0,0.5,0,0,5,0.32244873046875,0.089970703125,0.06448974609375,0.7920313706919254,0.6384226431879406,2,1.8,0,0,0,1,1,3,1,0,1,1.6844366986083985,128037
4,73038,18259.5,967733,580640,0,0,1.5,0.6,0,0,5,0.10115966796874998,0.0607666015625,0.020231933593749994,0.7691287802366821,0.5540064263801944,2,1.2,1,2,2,0,0,0,0,1,0,0.9789554896240231,92141
8,84218,10527.25,4878267,1951307,1,1,3.5,0.4,1,1,5,0.18609130859374998,0.064033203125,0.03721826171874999,0.8388178145071455,0.700337659489968,2,1.2,1,0,1,3,0,0,1,1,0,9.078030896997069,586893
10,131392,13139.2,4700031,1880012,1,1,3.5,0.4,1,1,3,0.07254150390625,0.0464990234375,0.024180501302083334,0.6910788266876882,0.6454095272633789,1,1.0,0,0,0,1,1,1,1,0,1,3.4094731714599606,326845
0,0,0.0,1181015,1121964,0,0,1.5,0.95,0,0,1,0.0914697265625,0.0914697265625,0.0914697265625,0.723697034264448,0.723697034264448,2,2.0,0,0,1,0,0,0,0,1,0,1.0802711911621095,22106
9,149849,16649.88888888889,2039871,815948,0,1,2.0,0.4,1,1,2,0.20121093750000002,0.132744140625,0.10060546875000001,0.6789320425232497,0.5918522503412511,2,2.0,0,0,0,0,0,2,0,0,1,4.1044435628906255,104019
2,25614,12807.0,2717891,2174313,0,1,2.0,0.8,0,0,5,0.22158203125,0.12158203125,0.04431640625,0.6787575855232155,0.5795321551973791,2,1.4,1,1,2,0,1,0,0,1,0,6.0223580849609375,145804
4,29208,7302.0,1223389,734033,0,0,1.5,0.6,0,0,5,0.30989013671875,0.10770751953125,0.06197802734375,0.7071107207373479,0.5518948809427159,2,1.6,1,0,0,1,0,3,1,0,1,3.791161844702148,179182
6,119914,19985.666666666668,895596,358238,0,0,1.3,0.4,1,1,4,0.13046630859375,0.05017822265625,0.0326165771484375,0.8042447309927996,0.606595741614464,2,1.25,1,1,0,0,1,1,0,0,1,1.1684510411132814,81746
1,8614,8614.0,3671224,3120540,1,1,3.5,0.85,0,0,2,0.11918701171874999,0.10474365234375,0.05959350585937499,0.6843924128465075,0.556952916016601,2,1.5,0,0,0,1,0,1,1,0,1,4.375622179101562,131394
3,24040,8013.333333333333,2571672,1800170,0,1,2.0,0.7,0,0,3,0.128271484375,0.09474609375,0.04275716145833333,0.6722890377944458,0.6187027761396159,2,1.3333333333333333,0,0,0,1,1,1,1,0,1,3.29872184765625,104781
5,52355,10471.0,459004,229502,0,0,1.0,0.5,0,0,1,0.10763671875,0.10763671875,0.10763671875,0.9783201171078488,0.9783201171078488,2,2.0,0,1,0,0,0,0,0,0,0,0.49405684453125004,8583
5,84893,16978.6,682163,341082,0,0,1.0,0.5,1,0,2,0.113876953125,0.06654052734375,0.0569384765625,0.8035904982007886,0.6956835178612166,2,1.5,1,0,0,1,0,0,1,0,0,0.7768264397460937,54535
1,15361,15361.0,1487383,1264276,0,0,1.5,0.85,0,0,2,0.19327392578125,0.145751953125,0.096636962890625,0.7456070517538071,0.711857295832732,2,1.5,1,0,0,1,0,0,1,0,0,2.8747235155029296,38721
1,13311,13311.0,1164708,990002,0,0,1.3,0.85,0,0,1,0.03486328125,0.03486328125,0.03486328125,0.6751035450196562,0.6751035450196562,1,1.0,0,0,1,0,0,0,0,1,0,0.40605542578125003,12463
0,0,0.0,1334020,1267319,0,0,1.5,0.95,0,0,5,0.19763671875,0.14556640625,0.03952734375,0.6965840702926743,0.5210513008754196,2,1.2,1,1,0,1,1,1,1,0,1,2.6365133554687494,105089
3,32519,10839.666666666666,830945,581662,0,0,1.3,0.7,0,0,3,0.26803955078124997,0.11493408203125,0.08934651692708333,0.8025877723706549,0.5376802859577614,2,1.6666666666666667,1,0,0,1,0,1,1,0,1,2.2272612452392577,79319
9,123047,13671.888888888889,1301343,520537,0,0,1.5,0.4,1,1,1,0.1109130859375,0.1109130859375,0.1109130859375,0.8190492696259918,0.8190492696259918,2,2.0,0,0,0,0,1,0,0,0,0,1.4433596799316406,22745
7,113965,16280.714285714286,599179,239672,0,0,1.0,0.4,1,1,3,0.0480810546875,0.0197607421875,0.016027018229166665,0.6572467239281209,0.5219149982514794,1,1.0,2,0,0,0,0,1,0,0,1,0.28809158266601564,43779
7,73607,10515.285714285714,6037186,2414874,1,1,3.5,0.4,0,1,3,0.11536376953125,0.073828125,0.03845458984375,0.7866240990412082,0.6948763919001065,2,1.3333333333333333,1,1,0,0,0,1,0,0,1,6.964725343212891,164933
